t0,t1,variable,flag,comment,URL_graphic
2013-03-07T00:00:00+00:00,2013-06-21T00:00:00+00:00,rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u,CHECKME,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/54
2015-01-25T11:00:00+00:00,2015-07-21T00:00:00+00:00,rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u,CHECKME,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/54
2021-03-21T00:00:00+00:00,2021-05-24T00:00:00+00:00,rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u,CHECKME,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/54
2021-09-07T00:00:00+00:00,2021-10-27T00:00:00+00:00,rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u,CHECKME,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/54
2022-03-10T00:00:00+00:00,2022-05-11T00:00:00+00:00,rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u,CHECKME,Manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/54

2008-06-01T00:00:00+00:00,2010-01-01T00:00:00+00:00,z_boom_u,CHECKME,Manually flagged by bav,

2010-12-14T00:00:00+00:00,2011-08-12T00:00:00+00:00,z_stake,CHECKME,Manually flagged by bav,
2012-02-03T00:00:00+00:00,2012-06-03T00:00:00+00:00,z_stake,CHECKME,Manually flagged by bav,
2013-01-01T00:00:00+00:00,2013-09-09T00:00:00+00:00,z_stake,CHECKME,Manually flagged by bav,
2014-09-20T00:00:00+00:00,2015-08-14T00:00:00+00:00,z_stake,CHECKME,Manually flagged by bav,
2015-09-15T00:00:00+00:00,2015-12-14T00:00:00+00:00,z_stake,CHECKME,Manually flagged by bav,
2016-06-15T00:00:00+00:00,2016-07-14T00:00:00+00:00,z_stake,CHECKME,Manually flagged by bav,

2008-06-01T00:00:00+00:00,2009-08-12T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2015-12-31T00:00:00+00:00,2016-05-29T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2016-01-02T00:00:00+00:00,2017-07-01T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2017-10-01T00:00:00+00:00,2018-07-01T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2018-10-01T00:00:00+00:00,2018-11-01T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2019-01-02T00:00:00+00:00,2019-07-01T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2019-09-10T00:00:00+00:00,2020-05-01T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2020-09-10T00:00:00+00:00,2021-05-01T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,
2021-08-10T00:00:00+00:00,2022-04-01T00:00:00+00:00,z_pt_cor,CHECKME,manually flagged by bav,

2021-09-01T00:00:00+00:00, , wspd_i wspd_u, NAN, manually flagged by bav, https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/54
2023-08-01T00:00:00+00:00, , t_i rh_i, NAN, manually flagged by bav, https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/54
