t0,t1,variable,flag,comment,URL_graphic
2008-10-15T00:00:00+00:00,2009-02-18T00:00:00+00:00,z_pt_cor,NAN,increasing noisy values manually flagged by bav,
2010-10-17T00:00:00+00:00,2010-11-22T00:00:00+00:00,z_pt_cor,NAN,noisy values manually flagged by bav,
2016-08-10T00:00:00+00:00,2017-05-20T00:00:00+00:00,z_pt_cor,NAN,noisy values manually flagged by bav,
2020-08-29T12:00:00+00:00,2021-10-01T00:00:00+00:00,z_pt_cor,NAN,noisy values manually flagged by bav,

2020-11-03T06:00:00+00:00,2021-04-01T00:00:00+00:00,z_stake, NAN,noisy values manually flagged by bav,
2021-09-02T00:00:00+00:00,2021-11-24T00:00:00+00:00,z_stake, NAN,noisy values manually flagged by bav,
2011-04-10T00:00:00+00:00,2011-04-12T00:00:00+00:00,z_stake, NAN,noisy values manually flagged by bav,
2015-12-12T00:00:00+00:00,2016-06-05T00:00:00+00:00,z_stake, NAN,noisy values manually flagged by bav,
2017-09-22T00:00:00+00:00,2018-05-08T00:00:00+00:00,z_stake, NAN,noisy values manually flagged by bav,


2015-02-04T00:00:00+00:00, 2015-08-23T12:00:00+00:00, rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u, NAN, station fallen (bav confirmed with field notes), https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/44

2021-01-01T00:00:00+00:00, 2021-06-21T00:00:00+00:00, rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u, NAN, station buried (bav), https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/103

2019-03-28T00:00:00+00:00, 2019-05-16T00:00:00+00:00, rh_u t_u wspd_u wdir_u p_u rh_i t_i wspd_i wdir_i p_i dsr usr dlr ulr z_boom_u, NAN, station buried (bav), https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/103

2018-10-03T00:00:00+00:00,2020-08-29T00:00:00+00:00,rh_u, NAN,noisy values manually flagged by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/103
2022-01-25T01:00:00+00:00,2022-08-31T21:00:00+00:00,z_boom_u,NAN,manually adjusted by bav,https://github.com/GEUS-Glaciology-and-Climate/PROMICE-AWS-data-issues/issues/3
